date,usdinr,oil,dxy,vix,us10y
2020-07-24,74.80729675292969,43.34000015258789,94.44000244140625,25.84000015258789,0.5889999866485596
2020-07-25,74.80729675292969,43.34000015258789,94.44000244140625,25.84000015258789,0.5889999866485596
2020-07-26,74.80729675292969,43.34000015258789,94.44000244140625,25.84000015258789,0.5889999866485596
2020-07-27,74.75980377197266,43.40999984741211,93.66999816894531,24.739999771118164,0.609000027179718
2020-07-28,75.0,43.220001220703125,93.76000213623047,25.440000534057617,0.5809999704360962
2020-07-29,75.08999633789062,43.75,93.26000213623047,24.100000381469727,0.5789999961853027
2020-07-30,74.8311996459961,42.939998626708984,93.0199966430664,24.760000228881836,0.5410000085830688
2020-07-31,74.98999786376953,43.29999923706055,93.48999786376953,24.459999084472656,0.5360000133514404
2020-08-01,74.98999786376953,43.29999923706055,93.48999786376953,24.459999084472656,0.5360000133514404
2020-08-02,74.98999786376953,43.29999923706055,93.48999786376953,24.459999084472656,0.5360000133514404
2020-08-03,74.91780090332031,44.150001525878906,93.5,24.280000686645508,0.5630000233650208
2020-08-04,75.33000183105469,44.43000030517578,93.37999725341797,23.760000228881836,0.5149999856948853
2020-08-05,75.25,45.16999816894531,92.83000183105469,22.989999771118164,0.5429999828338623
2020-08-06,74.8822021484375,45.09000015258789,92.79000091552734,22.649999618530273,0.5360000133514404
2020-08-07,74.8998031616211,44.400001525878906,93.44000244140625,22.209999084472656,0.5619999766349792
2020-08-08,74.8998031616211,44.400001525878906,93.44000244140625,22.209999084472656,0.5619999766349792
2020-08-09,74.8998031616211,44.400001525878906,93.44000244140625,22.209999084472656,0.5619999766349792
2020-08-10,75.0248031616211,44.9900016784668,93.58000183105469,22.1299991607666,0.5740000009536743
2020-08-11,75.0999984741211,44.5,93.62999725341797,24.030000686645508,0.6579999923706055
2020-08-12,74.9000015258789,45.43000030517578,93.44000244140625,22.280000686645508,0.6700000166893005
2020-08-13,74.77210235595703,44.959999084472656,93.33999633789062,22.1299991607666,0.7160000205039978
2020-08-14,75.02999877929688,44.79999923706055,93.0999984741211,22.049999237060547,0.7089999914169312
2020-08-15,75.02999877929688,44.79999923706055,93.0999984741211,22.049999237060547,0.7089999914169312
