Datetime,Open,High,Low,Close,Volume,hour,day_of_week,session,session_num
2024-03-22 08:00:00+00:00,83.28299713134766,83.6969985961914,83.26799774169922,83.6240005493164,0,8,4,london,2
2024-03-22 12:00:00+00:00,83.62000274658203,83.62000274658203,83.45099639892578,83.50700378417969,0,12,4,newyork,3
2024-03-22 16:00:00+00:00,83.50900268554688,83.54000091552734,83.47799682617188,83.51200103759766,0,16,4,newyork,3
2024-03-22 20:00:00+00:00,83.52999877929688,83.52999877929688,83.51200103759766,83.51200103759766,0,20,4,newyork,3
2024-03-25 04:00:00+00:00,83.51200103759766,83.56199645996094,83.39099884033203,83.48899841308594,0,4,0,asian,1
2024-03-25 08:00:00+00:00,83.49500274658203,83.4990005493164,83.3499984741211,83.36599731445312,0,8,0,london,2
2024-03-25 12:00:00+00:00,83.36499786376953,83.41400146484375,83.34500122070312,83.3949966430664,0,12,0,newyork,3
2024-03-25 16:00:00+00:00,83.39600372314453,83.4010009765625,83.37200164794922,83.37799835205078,0,16,0,newyork,3
2024-03-25 20:00:00+00:00,83.3759994506836,83.38700103759766,83.3740005493164,83.38600158691406,0,20,0,newyork,3
2024-03-26 00:00:00+00:00,83.38500213623047,83.42500305175781,83.29199981689453,83.3030014038086,0,0,1,off,0
2024-03-26 04:00:00+00:00,83.302001953125,83.36250305175781,83.2699966430664,83.2969970703125,0,4,1,asian,1
2024-03-26 08:00:00+00:00,83.33000183105469,83.34249877929688,83.21900177001953,83.27799987792969,0,8,1,london,2
2024-03-26 12:00:00+00:00,83.27899932861328,83.29900360107422,83.24199676513672,83.29499816894531,0,12,1,newyork,3
2024-03-26 16:00:00+00:00,83.29900360107422,83.30000305175781,83.2770004272461,83.28399658203125,0,16,1,newyork,3
2024-03-26 20:00:00+00:00,83.28500366210938,83.3239974975586,83.26899719238281,83.3219985961914,0,20,1,newyork,3
2024-03-27 00:00:00+00:00,83.29900360107422,83.33999633789062,83.27999877929688,83.28800201416016,0,0,2,off,0
2024-03-27 04:00:00+00:00,83.29000091552734,83.34249877929688,83.26200103759766,83.31999969482422,0,4,2,asian,1
2024-03-27 08:00:00+00:00,83.302001953125,83.44999694824219,83.27400207519531,83.28500366210938,0,8,2,london,2
2024-03-27 12:00:00+00:00,83.3030014038086,83.34500122070312,83.26899719238281,83.31800079345703,0,12,2,newyork,3
2024-03-27 16:00:00+00:00,83.31999969482422,83.31999969482422,83.27400207519531,83.27400207519531,0,16,2,newyork,3
2024-03-27 20:00:00+00:00,83.33399963378906,83.33399963378906,83.33399963378906,83.33399963378906,0,20,2,newyork,3
2024-03-28 00:00:00+00:00,83.34400177001953,83.37249755859375,83.28500366210938,83.34750366210938,0,0,3,off,0
2024-03-28 04:00:00+00:00,83.33000183105469,83.39250183105469,83.32499694824219,83.33699798583984,0,4,3,asian,1
2024-03-28 08:00:00+00:00,83.3499984741211,83.40249633789062,83.3270034790039,83.34500122070312,0,8,3,london,2
2024-03-28 12:00:00+00:00,83.34300231933594,83.35399627685547,83.31199645996094,83.34100341796875,0,12,3,newyork,3
2024-03-28 16:00:00+00:00,83.33100128173828,83.33799743652344,83.3290023803711,83.33200073242188,0,16,3,newyork,3
2024-03-28 20:00:00+00:00,83.36699676513672,83.36699676513672,83.36699676513672,83.36699676513672,0,20,3,newyork,3
2024-03-29 00:00:00+00:00,83.36699676513672,83.36699676513672,83.302001953125,83.33300018310547,0,0,4,off,0
2024-03-29 04:00:00+00:00,83.33200073242188,83.3489990234375,83.31700134277344,83.31999969482422,0,4,4,asian,1
2024-03-29 08:00:00+00:00,83.31800079345703,83.3219985961914,83.30799865722656,83.32099914550781,0,8,4,london,2
2024-03-29 12:00:00+00:00,83.3219985961914,83.3219985961914,83.32099914550781,83.32099914550781,0,12,4,newyork,3
2024-03-29 20:00:00+00:00,83.33999633789062,83.33999633789062,83.33999633789062,83.33999633789062,0,20,4,newyork,3
2024-04-01 00:00:00+00:00,83.32099914550781,83.33399963378906,83.28099822998047,83.33399963378906,0,0,0,off,0
2024-04-01 04:00:00+00:00,83.33499908447266,83.36499786376953,83.33000183105469,83.34600067138672,0,4,0,asian,1
2024-04-01 08:00:00+00:00,83.34700012207031,83.3550033569336,83.33100128173828,83.33999633789062,0,8,0,london,2
2024-04-01 12:00:00+00:00,83.33999633789062,83.33999633789062,83.33999633789062,83.33999633789062,0,12,0,newyork,3
2024-04-01 16:00:00+00:00,83.33999633789062,83.37999725341797,83.33999633789062,83.37999725341797,0,16,0,newyork,3
2024-04-01 20:00:00+00:00,83.33999633789062,83.33999633789062,83.33999633789062,83.33999633789062,0,20,0,newyork,3
2024-04-02 00:00:00+00:00,83.3499984741211,83.37000274658203,83.33000183105469,83.33499908447266,0,0,1,off,0
2024-04-02 04:00:00+00:00,83.34700012207031,83.375,83.31099700927734,83.33799743652344,0,4,1,asian,1
2024-04-02 08:00:00+00:00,83.34200286865234,83.41200256347656,83.30899810791016,83.36900329589844,0,8,1,london,2
2024-04-02 12:00:00+00:00,83.3479995727539,83.38099670410156,83.2959976196289,83.302001953125,0,12,1,newyork,3
2024-04-02 16:00:00+00:00,83.302001953125,83.302001953125,83.302001953125,83.302001953125,0,16,1,newyork,3
2024-04-02 20:00:00+00:00,83.3499984741211,83.3499984741211,83.29299926757812,83.32499694824219,0,20,1,newyork,3
2024-04-03 00:00:00+00:00,83.32499694824219,83.38999938964844,83.29299926757812,83.38500213623047,0,0,2,off,0
2024-04-03 04:00:00+00:00,83.36199951171875,83.43499755859375,83.36199951171875,83.42749786376953,0,4,2,asian,1
2024-04-03 08:00:00+00:00,83.43250274658203,83.44000244140625,83.41000366210938,83.4375,0,8,2,london,2
2024-04-03 12:00:00+00:00,83.48300170898438,83.5459976196289,83.45700073242188,83.4729995727539,0,12,2,newyork,3
2024-04-03 16:00:00+00:00,83.4729995727539,83.4729995727539,83.4729995727539,83.4729995727539,0,16,2,newyork,3
2024-04-03 20:00:00+00:00,83.4729995727539,83.48300170898438,83.43699645996094,83.4530029296875,0,20,2,newyork,3
2024-04-04 00:00:00+00:00,83.48300170898438,83.48300170898438,83.39199829101562,83.43250274658203,0,0,3,off,0
2024-04-04 04:00:00+00:00,83.41200256347656,83.4574966430664,83.38899993896484,83.4219970703125,0,4,3,asian,1
2024-04-04 08:00:00+00:00,83.4209976196289,83.4574966430664,83.3239974975586,83.35199737548828,0,8,3,london,2
2024-04-04 12:00:00+00:00,83.36499786376953,83.41500091552734,83.31400299072266,83.33000183105469,0,12,3,newyork,3
2024-04-04 16:00:00+00:00,83.33200073242188,83.3499984741211,83.33200073242188,83.34300231933594,0,16,3,newyork,3
2024-04-04 20:00:00+00:00,83.34300231933594,83.34300231933594,83.34300231933594,83.34300231933594,0,20,3,newyork,3
2024-04-05 00:00:00+00:00,83.34300231933594,83.44599914550781,83.31999969482422,83.40499877929688,0,0,4,off,0
2024-04-05 04:00:00+00:00,83.40249633789062,83.42749786376953,83.22899627685547,83.27999877929688,0,4,4,asian,1
2024-04-05 08:00:00+00:00,83.24800109863281,83.31800079345703,83.20899963378906,83.27899932861328,0,8,4,london,2
2024-04-05 12:00:00+00:00,83.28900146484375,83.34500122070312,83.26100158691406,83.29000091552734,0,12,4,newyork,3
2024-04-05 16:00:00+00:00,83.27300262451172,83.27300262451172,83.27300262451172,83.27300262451172,0,16,4,newyork,3
2024-04-05 20:00:00+00:00,83.27300262451172,83.27300262451172,83.27300262451172,83.27300262451172,0,20,4,newyork,3
2024-04-08 00:00:00+00:00,83.2959976196289,83.2959976196289,83.19999694824219,83.24250030517578,0,0,0,off,0
2024-04-08 04:00:00+00:00,83.23999786376953,83.32749938964844,83.22000122070312,83.26000213623047,0,4,0,asian,1
2024-04-08 08:00:00+00:00,83.26200103759766,83.32749938964844,83.22799682617188,83.2509994506836,0,8,0,london,2
2024-04-08 12:00:00+00:00,83.26699829101562,83.27899932861328,83.2020034790039,83.23300170898438,0,12,0,newyork,3
2024-04-08 16:00:00+00:00,83.23400115966797,83.26000213623047,83.22699737548828,83.25800323486328,0,16,0,newyork,3
2024-04-08 20:00:00+00:00,83.25900268554688,83.2699966430664,83.24400329589844,83.24600219726562,0,20,0,newyork,3
2024-04-09 00:00:00+00:00,83.20600128173828,83.25599670410156,83.2040023803711,83.2040023803711,0,0,1,off,0
2024-04-09 04:00:00+00:00,83.21499633789062,83.21700286865234,83.14900207519531,83.16699981689453,0,4,1,asian,1
2024-04-09 08:00:00+00:00,83.16899871826172,83.2030029296875,83.16400146484375,83.16600036621094,0,8,1,london,2
2024-04-09 12:00:00+00:00,83.17900085449219,83.18399810791016,83.13200378417969,83.14900207519531,0,12,1,newyork,3
2024-04-09 16:00:00+00:00,83.18000030517578,83.18000030517578,83.14900207519531,83.14900207519531,0,16,1,newyork,3
2024-04-09 20:00:00+00:00,83.14900207519531,83.1989974975586,83.14900207519531,83.1989974975586,0,20,1,newyork,3
2024-04-10 00:00:00+00:00,83.1989974975586,83.31500244140625,83.13999938964844,83.1675033569336,0,0,2,off,0
2024-04-10 04:00:00+00:00,83.16999816894531,83.22750091552734,83.11399841308594,83.15750122070312,0,4,2,asian,1
2024-04-10 08:00:00+00:00,83.13999938964844,83.19999694824219,83.11599731445312,83.177001953125,0,8,2,london,2
2024-04-10 12:00:00+00:00,83.18000030517578,83.37999725341797,83.1520004272461,83.3489990234375,0,12,2,newyork,3
2024-04-10 16:00:00+00:00,83.3499984741211,83.39600372314453,83.3290023803711,83.36900329589844,0,16,2,newyork,3
2024-04-10 20:00:00+00:00,83.36900329589844,83.38800048828125,83.36900329589844,83.38800048828125,0,20,2,newyork,3
2024-04-11 00:00:00+00:00,83.39700317382812,83.39700317382812,83.33100128173828,83.34100341796875,0,0,3,off,0
2024-04-11 04:00:00+00:00,83.34200286865234,83.37699890136719,83.33799743652344,83.35900115966797,0,4,3,asian,1
2024-04-11 08:00:00+00:00,83.3270034790039,83.375,83.32099914550781,83.3270034790039,0,8,3,london,2
2024-04-11 12:00:00+00:00,83.34500122070312,83.36299896240234,83.25900268554688,83.2969970703125,0,12,3,newyork,3
2024-04-11 16:00:00+00:00,83.2979965209961,83.3219985961914,83.29199981689453,83.30400085449219,0,16,3,newyork,3
2024-04-12 00:00:00+00:00,83.30400085449219,83.38249969482422,83.29100036621094,83.37249755859375,0,0,4,off,0
2024-04-12 04:00:00+00:00,83.35299682617188,83.4000015258789,83.3270034790039,83.36499786376953,0,4,4,asian,1
2024-04-12 08:00:00+00:00,83.33000183105469,83.46600341796875,83.3270034790039,83.4219970703125,0,8,4,london,2
2024-04-12 12:00:00+00:00,83.4469985961914,83.58399963378906,83.41699981689453,83.55000305175781,0,12,4,newyork,3
2024-04-12 16:00:00+00:00,83.5,83.57499694824219,83.5,83.5199966430664,0,16,4,newyork,3
2024-04-12 20:00:00+00:00,83.5199966430664,83.5199966430664,83.5199966430664,83.5199966430664,0,20,4,newyork,3
2024-04-15 00:00:00+00:00,83.4520034790039,83.46399688720703,83.4000015258789,83.4000015258789,0,0,0,off,0
2024-04-15 04:00:00+00:00,83.42250061035156,83.44750213623047,83.39399719238281,83.41600036621094,0,4,0,asian,1
2024-04-15 08:00:00+00:00,83.40599822998047,83.44999694824219,83.37999725341797,83.4020004272461,0,8,0,london,2
2024-04-15 12:00:00+00:00,83.4020004272461,83.5009994506836,83.38600158691406,83.46399688720703,0,12,0,newyork,3
2024-04-15 16:00:00+00:00,83.46399688720703,83.46399688720703,83.46399688720703,83.46399688720703,0,16,0,newyork,3
2024-04-15 20:00:00+00:00,83.48699951171875,83.48799896240234,83.48600006103516,83.48699951171875,0,20,0,newyork,3
2024-04-16 00:00:00+00:00,83.48300170898438,83.55899810791016,83.44999694824219,83.50299835205078,0,0,1,off,0
2024-04-16 04:00:00+00:00,83.50499725341797,83.53500366210938,83.44400024414062,83.51000213623047,0,4,1,asian,1
2024-04-16 08:00:00+00:00,83.51249694824219,83.58899688720703,83.4729995727539,83.52400207519531,0,8,1,london,2
2024-04-16 12:00:00+00:00,83.53600311279297,83.65899658203125,83.52400207519531,83.61599731445312,0,12,1,newyork,3
2024-04-16 16:00:00+00:00,83.61599731445312,83.61599731445312,83.5999984741211,83.5999984741211,0,16,1,newyork,3
2024-04-16 20:00:00+00:00,83.61699676513672,83.6500015258789,83.61699676513672,83.6240005493164,0,20,1,newyork,3
2024-04-17 00:00:00+00:00,83.62300109863281,83.64099884033203,83.57099914550781,83.61799621582031,0,0,2,off,0
2024-04-17 04:00:00+00:00,83.61900329589844,83.71900177001953,83.61399841308594,83.65399932861328,0,4,2,asian,1
